Date,W1,W2,W3,W4,W5,W6,W7,W8
2013-12-09,27.78,33.45,50.87,71.75,79.11,58.66,61.1,95.44
2013-12-10,27.57,34.09,48.69,71.6,77.94,60.16,59.75,94.01
2013-12-11,27.74,34.96,49.58,72.34,71.86,59.04,67.65,91.97
2013-12-12,27.78,34.33,50.71,76.44,71.51,59.04,67.07,94.01
2013-12-13,27.65,33.39,51.52,73.83,71.75,60.07,70.43,94.21
2013-12-14,27.49,33.86,49.98,71.45,72.56,58.85,70.43,93.81
2013-12-15,27.74,33.97,49.5,70.86,71.86,58.66,70.07,93.81
2013-12-16,27.82,34.68,49.9,70.56,72.56,58.76,70.25,93.2
2013-12-17,27.61,34.82,49.74,70.86,73.03,58.94,70.43,94.01
2013-12-18,27.44,34.87,49.26,70.41,73.38,59.04,69.38,94.21
2013-12-19,27.57,34.44,49.18,70.41,74.2,58.76,69.81,94.21
2013-12-20,27.49,34.62,49.9,70.41,76.07,58.85,69.38,92.99
2013-12-21,27.44,34.27,49.74,70.71,78.76,58.76,68.95,94.21
2013-12-22,27.4,33.39,49.82,69.97,79.35,58.76,70.73,92.79
2013-12-23,27.7,33.97,49.1,69.67,78.06,58.76,70.07,92.99
2013-12-24,27.65,35.38,49.26,70.56,77.71,58.66,68.66,94.62
2013-12-25,27.49,35.71,49.5,71.01,78.64,58.57,69.96,92.99
2013-12-26,27.24,32.98,50.96,69.67,78.88,59.23,70.61,93.2
2013-12-27,27.4,34.38,51.2,69.67,78.29,59.04,70.13,93.2
2013-12-28,27.61,35.01,51.36,69.97,78.06,59.04,70.37,94.62
2013-12-29,27.65,34.72,52.01,70.11,78.29,58.94,70.07,94.01
2013-12-30,27.61,34.82,52.01,70.71,78.53,59.04,70.37,94.42
2013-12-31,27.24,34.38,51.28,70.11,78.88,59.04,70.13,93.4
2014-01-01,27.61,34.87,51.2,69.37,78.76,58.76,70.25,93.81
2014-01-02,27.61,34.68,51.93,70.26,78.41,58.66,69.96,93.81
2014-01-03,27.4,34.62,51.76,72.05,79.11,59.13,70.13,93.4
2014-01-04,27.53,34.38,51.2,70.86,79.58,57.83,69.96,93.81
2014-01-05,27.7,34.91,51.68,70.56,79.81,56.55,70.43,93.81
2014-01-06,27.65,35.01,52.17,71.01,79.7,52.52,70.07,94.42
2014-01-07,27.44,34.68,52.01,70.86,80.68,53.26,70.49,93.2
2014-01-08,27.44,34.77,51.36,69.97,78.76,53.69,70.61,95.64
2014-01-09,27.49,34.82,51.28,69.07,78.29,52.63,69.38,93.81
2014-01-10,27.49,34.77,51.52,69.97,77.83,54.22,69.96,92.58
2014-01-11,27.7,34.87,51.52,70.41,78.41,56.76,69.96,93.81
2014-01-12,27.65,34.87,51.84,71.01,78.29,59.13,70.25,92.99
2014-01-13,27.57,34.77,51.52,70.86,79,58.14,70.73,94.62
2014-01-14,27.49,34.68,51.28,69.67,78.88,59.13,70.43,93.2
2014-01-15,27.61,34.62,51.28,69.67,77.83,59.41,70.49,93.6
2014-01-16,27.53,34.82,51.52,69.67,77.01,56.98,70.73,94.21
2014-01-17,27.44,34.91,51.84,69.82,77.01,58.46,69.09,92.58
2014-01-18,27.49,34.77,51.84,70.11,76.89,58.94,70.25,93.81
2014-01-19,27.65,34.77,51.6,69.97,77.01,59.04,70.37,94.82
2014-01-20,27.57,34.91,51.76,69.82,76.66,59.23,70.25,92.38
2014-01-21,27.49,34.82,51.76,69.82,76.54,59.23,70.55,90.29
2014-01-22,27.19,34.68,51.36,69.52,76.77,58.94,70.25,90.06
2014-01-23,27.08,34.56,50.96,69.37,76.77,58.76,69.81,90.06
2014-01-24,27.49,34.5,50.96,69.22,76.54,58.85,70.07,89.83
2014-01-25,27.61,34.72,51.04,69.22,76.42,58.85,70.43,90.06
2014-01-26,27.65,34.77,51.28,69.37,76.31,58.85,70.25,90.06
2014-01-27,27.74,34.87,51.6,69.52,76.19,58.76,69.96,89.37
2014-01-28,27.61,35.1,51.84,69.97,76.31,58.85,69.67,90.75
2014-01-29,27.08,34.82,53.06,69.82,76.77,58.85,70.25,90.06
2014-01-30,27.57,34.87,53.12,69.07,76.77,59.04,70.19,90.52
2014-01-31,27.65,34.96,53.32,68.92,76.77,58.94,70.07,89.6
2014-02-01,27.65,34.96,53.38,69.52,76.66,59.23,69.96,89.37
2014-02-02,27.57,34.91,53.32,70.41,76.66,59.13,70.07,89.6
2014-02-03,27.49,34.96,53.12,70.11,76.89,59.23,70.13,88.91
2014-02-04,27.53,34.91,53.12,69.67,76.42,58.76,69.81,90.06
2014-02-05,27.7,34.87,53.06,69.22,76.66,59.04,69.67,88.91
2014-02-06,27.91,34.96,47.71,72.49,76.66,59.04,70.55,90.29
2014-02-07,27.7,34.82,50.96,68.92,76.66,58.76,70.25,89.37
2014-02-08,27.61,34.82,52.41,69.22,75.49,58.76,70.07,90.75
2014-02-09,27.57,34.87,52.65,69.82,75.25,57.51,70.43,89.37
2014-02-10,27.61,34.87,52.73,69.82,76.89,57.3,69.09,89.37
2014-02-11,27.65,34.91,52.8,69.67,77.24,58.76,70.25,90.75
2014-02-12,27.65,34.91,52.93,70.11,76.54,59.32,69.81,91.97
2014-02-13,27.61,34.91,53.12,69.82,76.66,59.13,70.07,89.6
2014-02-14,27.7,34.96,53.25,69.52,76.66,59.23,70.37,90.75
2014-02-15,27.49,34.96,53.45,69.52,76.66,58.36,70.43,90.29
2014-02-16,27.4,34.91,53.38,69.67,75.49,58.57,70.49,89.37
2014-02-17,27.49,34.82,53.25,69.97,76.31,56.55,67.07,89.6
2014-02-18,27.7,34.87,53.25,69.22,76.54,59.04,63.32,90.29
2014-02-19,27.57,34.96,53.38,69.22,76.54,58.57,62.36,88.91
2014-02-20,27.53,34.96,53.06,69.82,76.07,59.13,61.01,90.75
2014-02-21,27.57,34.91,53.25,69.67,76.54,59.13,60.23,92.79
2014-02-22,27.57,34.91,53.32,69.67,76.77,59.13,59.65,95.23
2014-02-23,27.44,34.91,53.32,69.67,76.77,59.32,58.68,94.21
2014-02-24,27.49,34.87,52.57,69.82,77.12,58.76,57.91,91.57
2014-02-25,27.49,34.44,52.93,69.82,76.42,58.94,58.39,95.64
2014-02-26,27.49,34.72,52.41,69.97,76.54,55.7,60.33,93.4
2014-02-27,27.61,34.82,52.8,69.37,77.36,53.69,62.55,95.44
2014-02-28,27.57,34.96,52.93,69.37,75.25,58.66,63.04,89.6
2014-03-01,27.53,34.96,52.93,69.82,75.02,58.94,67.22,90.52
2014-03-02,27.61,35.05,52.86,70.26,75.14,59.04,69.52,90.75
2014-03-03,27.7,35.05,52.86,70.11,75.6,59.04,70.25,88.45
2014-03-04,27.74,35.2,52.86,69.97,75.96,58.85,70.19,90.96
2014-03-05,27.74,35.15,53.06,69.82,76.54,58.85,69.81,90.75
2014-03-06,27.53,35.2,52.93,70.41,76.77,58.66,70.07,90.52
2014-03-07,27.7,35.05,52.8,70.11,76.54,59.23,70.19,89.83
2014-03-08,27.78,35.1,52.86,69.82,76.89,59.32,70.07,90.75
2014-03-09,27.78,35.15,52.41,70.41,76.77,59.32,70.55,90.29
2014-03-10,27.74,34.91,51.84,69.82,76.19,59.23,69.38,90.75
2014-03-11,27.61,34.96,52.01,68.33,75.84,59.04,69.24,88.68
2014-03-12,27.65,35.24,51.76,69.67,76.07,59.41,70.61,90.52
2014-03-13,27.57,35.34,52.41,70.26,77.24,60.35,70.73,94.21
2014-03-14,28.29,35.76,52.65,70.56,76.66,60.54,69.52,91.36
2014-03-15,28.16,35.62,52.17,69.67,77.94,60.82,71.73,89.14
2014-03-16,27.95,34.96,51.76,70.26,76.66,59.88,70.25,91.77
2014-03-17,27.78,34.77,51.44,69.37,75.84,59.6,70.13,89.83
2014-03-18,27.53,34.82,50.96,70.41,76.31,59.04,70.49,88.91
2014-03-19,27.49,35.1,50.71,69.82,76.66,57.3,70.02,89.37
2014-03-20,27.53,34.44,52.73,69.07,78.18,58.04,68.23,91.36
2014-03-21,27.44,35.05,52.73,68.92,79,58.76,70.13,89.83
2014-03-22,27.61,35.05,52.8,70.11,79.7,58.76,70.19,89.83
2014-03-23,27.53,35.05,52.86,69.82,79.81,59.04,70.02,89.83
2014-03-24,27.44,35.01,52.86,69.67,79.23,59.04,70.49,89.14
2014-03-25,28.24,35.38,53.25,70.11,79.81,59.13,70.25,88.91
2014-03-26,27.99,35.57,53.32,72.64,80.18,59.79,71.02,91.36
2014-03-27,27.61,35.48,53.06,72.64,79.23,59.79,71.14,92.99
2014-03-28,27.29,35.2,52.93,69.07,81.67,59.7,70.9,94.42
2014-03-29,27.44,35.48,53.06,70.26,79.7,58.76,70.78,93.4
2014-03-30,28.03,35.95,53.25,70.26,80.43,60.16,71.08,93.2
2014-03-31,28.58,36.66,53.84,70.11,80.92,61.57,72.08,96.86
2014-04-01,28.41,36.47,53.97,70.56,80.43,60.82,71.26,95.44
2014-04-02,28.16,35.9,53.78,69.82,80.43,60.35,71.02,91.16
2014-04-03,27.87,35.38,53.38,69.82,82.41,59.88,70.37,90.06
2014-04-04,27.91,35.2,53.19,70.41,80.18,59.23,68.95,90.52
2014-04-05,27.87,35.15,53.12,70.26,81.17,59.13,69.67,89.14
2014-04-06,27.74,34.96,53.06,69.97,81.17,59.13,70.49,89.37
2014-04-07,27.57,34.72,52.86,69.37,80.43,58.85,70.55,89.6
2014-04-08,27.53,34.96,52.65,68.92,80.43,59.23,69.81,89.83
2014-04-09,27.53,34.96,52.99,70.11,80.43,58.57,70.25,90.96
2014-04-10,27.49,34.72,52.8,69.82,80.18,58.76,70.07,89.83
2014-04-11,27.49,34.77,52.73,70.11,79.7,58.94,70.13,89.37
2014-04-12,27.44,34.91,52.86,69.22,79.7,58.76,69.96,90.52
2014-04-13,27.35,34.87,53.12,69.67,79.81,59.13,68.95,90.06
2014-04-14,27.57,35.1,52.86,70.11,79,58.85,70.25,89.83
2014-04-15,27.61,34.91,52.8,69.52,81.67,58.25,69.38,90.96
2014-04-16,27.44,34.62,52.8,69.82,82.41,58.85,70.07,90.75
2014-04-17,27.19,35.01,52.73,70.41,82.16,59.23,70.37,90.29
2014-04-18,27.29,34.15,52.09,69.82,81.42,59.13,70.55,90.52
2014-04-19,27.4,34.77,52.8,70.11,80.92,58.85,70.25,92.18
2014-04-20,27.53,34.82,52.93,69.52,81.17,58.76,70.37,90.96
2014-04-21,27.61,34.91,52.8,69.67,81.92,58.94,70.13,91.36
2014-04-22,27.44,34.82,52.8,69.82,81.67,58.66,70.07,91.57
2014-04-23,27.61,34.82,52.8,69.82,81.42,58.76,70.07,91.77
2014-04-24,27.53,34.96,52.99,70.26,81.42,59.23,70.13,92.18
2014-04-25,27.53,34.82,52.86,69.52,81.42,58.94,70.02,91.16
2014-04-26,27.53,34.82,52.99,69.97,81.42,58.57,69.38,89.6
2014-04-27,27.53,34.77,52.86,70.56,82.16,58.94,68.95,88.68
2014-04-28,27.57,35.2,52.86,70.56,82.41,60.26,70.43,88.68
2014-04-29,27.65,35.71,53.19,74.72,89.61,62.42,71.61,92.99
2014-04-30,27.74,36.85,54.23,71.9,90.36,60.45,71.26,97.47
2014-05-01,28.37,36.47,54.49,70.56,85.14,62.32,69.96,89.83
2014-05-02,28.16,35.76,54.17,70.86,87.13,60.63,70.37,88.45
2014-05-03,27.91,35.1,53.78,69.82,82.66,61.67,70.13,92.38
2014-05-04,27.82,34.96,53.38,69.67,83.9,60.07,70.49,90.52
2014-05-05,27.53,34.96,53.32,69.97,83.9,59.6,70.13,95.44
2014-05-06,27.49,34.87,52.93,69.67,82.66,59.32,70.25,91.36
2014-05-07,27.4,34.96,52.86,69.67,80.68,58.85,70.19,89.83
2014-05-08,27.44,35.01,52.86,70.11,81.42,58.66,70.43,90.96
2014-05-09,27.44,35.01,52.8,69.37,81.42,58.66,70.13,89.6
2014-05-10,27.57,34.72,52.93,69.37,81.92,58.85,70.13,90.52
2014-05-11,27.65,34.87,52.93,70.26,80.43,58.36,68.8,90.96
2014-05-12,27.4,35.2,52.93,75.62,80.92,58.76,67.07,93.6
2014-05-13,27.61,34.91,52.8,73.23,79.81,59.6,70.43,91.36
2014-05-14,27.44,34.87,52.8,71.9,82.41,58.94,69.38,92.99
2014-05-15,27.53,34.96,52.73,69.82,80.43,58.94,70.19,91.16
2014-05-16,27.61,34.72,52.57,69.52,81.67,58.85,69.81,91.57
2014-05-17,27.4,34.68,52.86,69.97,81.42,58.94,70.19,92.38
2014-05-18,27.49,34.87,52.86,69.37,80.92,58.94,70.02,91.97
2014-05-19,27.49,34.82,52.65,68.92,80.92,58.66,69.81,91.97
2014-05-20,27.49,34.77,52.86,69.67,80.92,58.66,70.13,91.36
2014-05-21,27.44,34.91,52.93,69.52,81.42,58.66,70.13,91.57
2014-05-22,27.49,34.96,52.93,69.67,81.17,58.46,70.07,89.6
2014-05-23,27.65,34.82,52.8,69.22,80.43,58.66,70.37,90.52
2014-05-24,27.53,34.77,52.86,69.67,80.92,58.66,69.09,88.91
2014-05-25,27.4,34.72,52.86,69.82,81.42,58.85,68.8,88.91
2014-05-26,27.44,34.87,52.86,69.97,81.17,58.66,70.07,90.52
2014-05-27,27.49,35.01,53.12,69.97,81.42,58.94,69.96,91.16
2014-05-28,27.49,34.77,52.8,70.41,80.92,58.85,70.19,93.6
2014-05-29,27.49,34.82,52.86,70.41,80.92,58.76,69.81,97.47
2014-05-30,27.53,34.77,52.8,69.82,80.92,58.66,70.02,98.49
2014-05-31,27.44,34.96,53.06,69.52,80.68,58.85,70.13,99.91
2014-06-01,27.53,34.82,52.73,69.67,80.92,59.79,70.19,100.93
2014-06-02,27.57,34.96,52.99,70.26,80.92,59.41,69.81,101.05
2014-06-03,27.82,35.29,52.93,70.86,82.16,60.07,70.19,101.05
2014-06-04,27.7,35.38,52.99,70.86,80.92,60.63,70.19,100.53
2014-06-05,27.61,35.29,52.86,70.71,80.92,59.7,70.07,100.93
2014-06-06,27.7,35.29,52.99,70.26,81.92,59.04,70.19,99.51
2014-06-07,27.61,35.15,52.86,69.82,81.42,59.13,70.55,101.41
2014-06-08,27.65,35.24,52.93,69.82,81.42,59.23,69.96,101.53
2014-06-09,27.49,35.24,52.8,69.52,80.68,59.41,70.31,101.76
2014-06-10,27.65,35.24,52.86,69.07,81.67,59.23,70.49,102.24
2014-06-11,27.99,35.1,53.12,70.11,85.14,59.41,70.49,102.36
2014-06-12,27.78,35.01,52.99,69.82,85.14,59.98,70.67,103.43
2014-06-13,27.95,35.2,52.99,70.41,83.16,59.7,70.07,103.07
2014-06-14,28.08,35.1,53.25,70.41,84.15,59.88,70.25,102
2014-06-15,26.23,34.91,51.84,71.6,83.65,59.98,70.61,102.95
2014-06-16,27.61,35.05,49.82,68.63,81.17,58.66,70.49,102.71
2014-06-17,27.49,34.68,52.8,69.37,80.18,59.04,70.19,101.29
2014-06-18,27.49,34.68,52.93,69.97,82.41,59.6,69.52,101.76
2014-06-19,27.57,35.01,52.8,69.52,82.16,59.6,70.43,102.24
2014-06-20,27.24,35.29,53.06,69.52,80.92,59.41,70.61,102.71
2014-06-21,27.78,35.38,52.93,70.26,81.67,59.6,70.07,102.59
2014-06-22,27.57,35.24,53.25,70.86,82.41,59.79,70.78,102.48
2014-06-23,28.46,36.23,54.04,72.05,82.16,59.79,70.84,102.59
2014-06-24,28.88,37.08,54.49,71.75,88.87,59.51,71.73,103.78
2014-06-25,28.54,36.04,54.04,71.45,88.12,58.66,71.2,102.95
2014-06-26,28.33,35.71,53.51,70.11,84.65,58.76,72.08,104.26
2014-06-27,28.12,35.53,53.25,70.26,82.16,58.94,71.38,104.02
2014-06-28,27.82,36.14,45.53,68.48,83.16,59.51,70.61,103.19
2014-06-29,27.61,35.86,46.02,69.52,82.16,59.32,71.08,102.71
2014-06-30,27.82,35.57,46.09,70.26,82.41,59.98,71.2,102.71
2014-07-01,27.95,35.15,48.13,69.67,82.16,58.85,70.43,103.07
2014-07-02,27.91,35.15,48.93,69.67,82.91,58.85,70.9,103.19
2014-07-03,28.29,35.86,53.45,73.09,88.12,57.51,70.43,103.9
2014-07-04,28.24,35.43,53.65,70.86,84.9,60.26,70.61,103.43
2014-07-05,28.16,35.2,53.45,69.22,81.92,58.85,70.61,103.19
2014-07-06,28.03,34.87,53.32,69.52,84.9,59.32,70.73,102.95
2014-07-07,27.91,34.82,53.06,69.52,82.66,59.32,71.14,103.31
2014-07-08,27.95,35.1,53.06,69.82,84.4,59.23,67.07,100.12
2014-07-09,27.91,34.82,53.19,70.11,87.38,58.76,69.24,100.73
2014-07-10,27.65,34.82,52.8,70.71,92.1,59.04,70.55,102.48
2014-07-11,27.44,35.1,52.93,72.34,92.1,58.85,70.55,102.83
2014-07-12,27.53,34.91,52.86,72.64,92.4,59.23,71.02,103.19
2014-07-13,27.57,34.82,52.8,72.94,92.52,59.32,71.38,104.26
2014-07-14,27.49,34.72,52.65,73.09,92.34,58.94,71.2,103.66
2014-07-15,27.53,34.91,52.93,73.23,92.1,59.13,71.2,103.9
2014-07-16,27.49,34.62,52.73,75.02,92.1,59.23,71.38,103.9
2014-07-17,27.53,34.82,52.99,75.32,92.4,58.94,71.2,104.61
2014-07-18,27.7,35.67,53.12,76.24,92.4,59.6,70.61,102.83
2014-07-19,27.44,35.38,52.86,76.55,92.46,59.7,70.96,104.49
2014-07-20,27.49,35.05,52.8,75.62,92.4,59.51,70.67,104.38
2014-07-21,27.49,34.77,52.93,75.02,91.85,59.7,70.67,103.31
2014-07-22,27.44,34.68,52.99,75.83,92.4,59.7,70.78,102.95
2014-07-23,27.44,34.87,52.8,75.83,92.34,59.51,70.84,101.76
2014-07-24,27.49,34.91,52.93,75.73,92.34,59.79,70.9,100.93
2014-07-25,27.53,34.77,52.86,75.62,91.85,59.6,70.67,102.83
2014-07-26,27.53,34.91,52.93,75.62,92.34,59.79,70.78,102.83
2014-07-27,27.49,34.77,52.8,75.32,92.4,59.51,70.67,102.83
2014-07-28,27.53,34.87,52.86,74.87,91.35,59.51,70.55,102.95
2014-07-29,27.57,34.82,52.99,75.42,90.85,59.41,70.55,102.83
2014-07-30,27.49,34.87,52.86,75.42,91.35,59.41,70.61,102.83
2014-07-31,27.57,35.05,52.8,76.14,91.85,59.98,70.55,102.71
2014-08-01,27.57,34.87,53.06,76.14,92.52,59.79,70.13,103.19
2014-08-02,27.65,35.24,53.25,76.03,92.8,60.26,67.65,95.44
2014-08-03,28.33,35.76,54.17,77.78,93.03,60.63,70.49,103.19
2014-08-04,29.26,36.52,54.43,77.67,92.92,60.63,70.49,102.36
2014-08-05,28.58,36.14,54.17,76.65,92.63,60.54,71.32,104.02
2014-08-06,28.16,34.77,53.06,77.47,93.09,60.73,71.91,104.49
2014-08-07,28.03,36.23,54.43,77.67,93.32,61.1,71.08,104.38
2014-08-08,28.75,36.7,54.43,77.57,93.55,61.01,70.55,103.07
2014-08-09,28.67,36.56,54.1,77.16,92.86,61.57,71.02,102.48
2014-08-10,28.79,36.7,54.17,77.88,93.43,61.86,71.85,102.83
2014-08-11,29.21,36.04,54.95,77.26,93.15,61.48,69.81,101.29
2014-08-12,28.96,36.37,54.43,76.44,92.86,60.82,71.61,104.97
2014-08-13,28.62,36.52,54.75,77.57,93.21,61.29,71.14,102.48
2014-08-14,28.62,36.42,54.69,78.08,93.49,62.23,70.25,102.95
2014-08-15,28.5,36.28,54.62,77.06,93.32,61.95,70.07,104.26
2014-08-16,28.58,36.42,54.69,77.06,93.26,61.29,70.43,103.43
2014-08-17,28.46,36.19,54.62,76.75,93.38,60.82,70.78,101.64
2014-08-18,29.59,36.89,55.4,79.31,92.52,63.36,75.43,117.77
2014-08-19,28.83,36.04,55.92,77.57,92.8,56.66,64.19,112.71
2014-08-20,27.65,35.9,53.45,72.79,88.62,58.57,71.55,98.9
2014-08-21,28.2,34.77,53.12,77.88,92.75,61.2,71.73,117.23
2014-08-22,27.4,34.72,55.53,76.14,92.92,58.36,65.92,102.12
2014-08-23,28.83,36.75,53.97,77.57,93.32,61.57,71.02,103.9
2014-08-24,28.41,36.09,53.71,77.78,93.26,60.73,70.73,103.9
2014-08-25,28.46,36,54.1,75.83,91.85,58.57,70.43,110.49
2014-08-26,28.88,35.71,53.06,76.65,93.26,61.86,67.51,105.68
2014-08-27,27.82,34.56,53.97,77.47,93.61,62.42,67.94,99.1
2014-08-28,27.78,35.76,54.3,76.14,93.32,60.16,67.51,101.17
2014-08-29,28.03,35.95,54.3,77.47,93.26,62.32,71.43,105.33
2014-08-30,27.87,35.24,53.97,77.16,93.26,62.32,70.07,104.14
2014-08-31,28.33,35.95,53.58,76.34,92.69,60.82,66.93,101.29
2014-09-01,28.16,35.9,53.84,77.78,92.98,60.26,68.8,101.64
2014-09-02,28.08,35.71,53.65,77.06,93.03,61.39,70.9,101.41
2014-09-03,28.41,36.09,54.23,77.06,93.09,60.92,70.13,100.73
2014-09-04,28.54,36.52,54.49,77.57,93.03,61.1,70.61,102.71
2014-09-05,28.33,36.14,54.23,77.06,93.03,61.1,70.73,101.64
2014-09-06,28.12,35.71,54.04,77.06,92.86,60.45,70.9,101.64
2014-09-07,27.95,35.43,53.84,76.65,92.98,59.79,70.73,102.71
2014-09-08,27.91,35.24,53.78,76.75,92.98,59.98,70.9,103.19
2014-09-09,27.65,35.01,53.65,76.55,92.92,59.98,70.96,102.59
2014-09-10,27.7,35.01,53.25,76.03,92.75,59.79,70.61,102.83
2014-09-11,27.44,34.91,53.12,75.62,92.34,59.23,70.13,99.91
2014-09-12,27.44,34.91,52.93,75.52,92.52,59.04,70.43,99.1
2014-09-13,27.7,34.96,53.06,75.32,92.4,58.85,69.52,101.64
2014-09-14,27.4,35.29,53.38,75.83,92.52,58.94,68.37,102.12
2014-09-15,27.7,35.01,52.86,76.24,92.63,59.41,68.66,102.71
2014-09-16,27.19,35.05,53.06,75.17,92.4,59.32,70.49,101.53
2014-09-17,27.44,34.77,52.65,74.72,92.1,58.66,69.81,102.83
2014-09-18,27.61,35.15,53.06,75.62,92.1,58.85,69.09,101.05
2014-09-19,27.49,35.05,53.25,75.42,92.57,58.85,70.13,99.91
2014-09-20,27.53,34.82,53.19,75.52,92.52,58.85,69.96,101.64
2014-09-21,27.61,34.82,53.19,75.73,92.52,58.76,69.09,101.64
2014-09-22,27.53,34.87,52.8,75.52,92.4,59.13,70.25,100.12
2014-09-23,27.61,34.96,52.93,75.52,92.86,59.13,69.52,102.12
2014-09-24,29.26,36.04,55.27,80.13,94.81,62.51,71.85,106.16
2014-09-25,28.12,34.96,54.56,74.57,92.63,61.95,65.92,103.66
2014-09-26,28.24,36,55.27,77.78,93.38,59.6,70.96,101.17
2014-09-27,28.83,36.61,54.43,77.57,92.8,60.26,70.37,103.19
2014-09-28,28.54,35.95,54.62,77.16,93.09,58.57,70.96,102
2014-09-29,28.37,36.47,54.1,77.26,92.75,60.35,70.07,101.76
2014-09-30,28.24,36.37,54.04,76.65,92.8,60.92,69.09,99.91
2014-10-01,28.12,36.14,53.91,76.44,92.86,60.35,69.96,99.91
2014-10-02,27.87,35.67,53.65,75.93,92.92,60.45,70.25,101.64
2014-10-03,27.74,35.67,53.51,76.03,92.52,59.79,70.49,102.59
2014-10-04,27.65,35.57,53.45,76.34,92.57,59.13,70.55,102
2014-10-05,27.49,35.34,53.32,76.24,92.57,59.04,70.61,102
2014-10-06,27.44,35.29,53.12,75.83,92.34,58.94,71.32,102.12
2014-10-07,27.91,35.05,53.58,75.93,84.9,58.25,70.9,102.59
2014-10-08,27.95,34.72,52.8,76.14,80.18,58.66,70.31,102.24
2014-10-09,27.87,34.82,52.93,75.83,79.81,58.57,68.66,101.53
2014-10-10,27.99,34.87,53.12,75.52,79.81,58.76,69.52,100.53
2014-10-11,27.82,34.77,52.86,75.62,81.42,58.66,70.43,101.53
2014-10-12,27.74,34.72,52.8,75.62,81.17,59.13,70.37,101.88
2014-10-13,27.78,34.91,52.86,76.14,80.68,58.85,70.61,102.71
2014-10-14,27.78,34.91,52.86,75.93,81.92,59.7,70.73,102.36
2014-10-15,27.61,34.68,52.8,75.73,81.42,59.23,70.19,102
2014-10-16,27.57,34.77,52.8,75.52,79.7,58.57,70.13,101.53
2014-10-17,27.7,34.82,52.93,75.62,81.67,59.04,70.37,101.05
2014-10-18,27.7,34.82,52.86,75.62,79.35,58.66,69.96,101.64
2014-10-19,27.74,34.82,52.86,75.52,80.43,58.57,70.25,101.53
2014-10-20,26.76,35.38,53.06,75.73,79.81,58.76,70.25,101.76
2014-10-21,29,36.52,54.95,77.26,81.92,61.01,70.73,102.83
2014-10-22,21.58,34.38,53.91,77.37,80.43,61.95,71.32,103.78
2014-10-23,18.4,35.71,54.49,77.78,82.16,60.63,70.49,102.24
2014-10-24,18,34.87,54.1,75.32,80.43,60.35,70.78,104.85
2014-10-25,18.11,35.53,53.97,75.93,80.18,59.98,70.37,100.93
2014-10-26,18,35.1,54.23,75.93,84.15,61.39,70.78,98.08
2014-10-27,21.94,34.77,52.99,76.34,81.92,59.7,70.73,100.12
2014-10-28,28.03,35.01,52.93,75.83,81.42,58.94,70.31,100.73
2014-10-29,28.5,36.04,53.58,76.55,81.92,58.76,71.38,101.53
2014-10-30,28.5,36.04,53.71,77.26,85.39,59.51,71.02,97.06
2014-10-31,28.79,36.61,54.1,78.19,84.4,60.73,70.78,95.03
2014-11-01,28.92,36.19,53.97,77.37,88.87,60.45,70.84,95.23
2014-11-02,28.58,36.04,54.1,75.93,82.66,61.48,70.67,91.57
2014-11-03,28.41,36.56,54.49,77.26,79.81,61.29,70.78,93.2
2014-11-04,28.5,36.47,54.75,77.78,80.43,61.2,70.43,91.77
2014-11-05,28.33,36.19,54.56,77.78,80.43,61.2,70.67,92.79
2014-11-06,28.58,36.14,53.91,76.14,81.17,60.73,70.55,91.36
2014-11-07,28.58,36.28,54.04,75.73,79.7,60.16,70.61,93.6
2014-11-08,28.54,36.19,53.91,75.73,79.46,60.16,70.31,95.03
2014-11-09,28.46,36.04,53.84,75.73,79.23,59.51,70.67,93.2
2014-11-10,28.37,35.86,53.06,74.72,82.16,59.32,70.25,92.18
2014-11-11,28.37,35.05,53.71,76.14,79.35,59.13,70.78,91.36
2014-11-12,27.82,35.62,53.25,76.34,79.93,58.66,70.31,90.75
2014-11-13,28.12,35.67,53.32,76.55,79.46,58.76,70.19,90.52
2014-11-14,28.2,35.48,53.25,76.14,79.81,58.94,70.13,90.74
2014-11-15,28.2,35.48,53.25,76.55,79.58,58.76,70.55,90.75
2014-11-16,28.16,35.38,53.19,76.65,79.58,58.76,70.31,91.97
2014-11-17,27.95,35.43,53.06,76.03,79.7,58.85,70.31,90.96
2014-11-18,28.03,35.15,52.99,76.34,79.23,59.51,70.49,91.16
2014-11-19,28.12,35.05,53.32,76.24,79.11,59.32,70.02,90.75
2014-11-20,28.12,35.15,52.93,75.83,79.81,58.57,70.43,91.16
2014-11-21,28.12,35.15,52.93,75.52,79.7,58.76,70.25,91.16
2014-11-22,27.65,35.38,53.06,75.93,79.23,58.94,70.19,90.96
2014-11-23,27.49,35.2,52.93,76.14,79.23,58.85,70.61,92.38
2014-11-24,27.65,35.53,53.25,76.96,82.16,59.13,70.43,92.38
2014-11-25,28.16,36.09,54.69,77.57,86.39,61.57,71.49,95.23
2014-11-26,28.54,36.19,54.62,78.39,89.12,61.95,71.43,94.42
2014-11-27,28.24,35.57,53.65,77.37,87.13,61.95,71.14,93.6
2014-11-28,28.03,35.53,54.17,76.24,92.86,59.32,70.67,93.4
2014-11-29,28.33,35.1,54.04,75.73,93.03,60.16,71.08,95.03
2014-11-30,28.5,35.29,54.1,75.62,93.09,60.35,71.14,95.44
2014-12-01,28.5,35.48,54.17,75.83,92.75,60.63,71.14,94.21
