No,Region,Type,City,Address,Name,Capacity,시설용�,시설��_1,유입하�,유입��_1,유입��_2,처리량(,처리량_,유입��_3,유입��_4,유입(원,방류BOD,유입(�_1,방류COD,유입(�_2,방류T-N,유입(�_3,방류T-P,유입총�,방류총�,처리효�,처리부�,처리방�,적용신�,연계처�,연계��_1,연계��_2,연계��_3,Date,가동개�,사업비(,운영주�,위탁업�,위탁비�,위탁계�,위탁범�,방류수�,방류��_1,방류��_2,방류��_3,방류��_4,고도처�,재생에�,연간총�,하수처�,Lon,Lat,Status
"567","1",마을,함안군,경상남도 함안군 여항면 내곡리 273,내곡(미만),"40",,"40",22.000000000000000,,"22",22.000000000000000,,,"21.76",51.000000000000000,3.000000000000000,28.000000000000000,5.000000000000000,18.000000000000000,8.000000000000000,2.000000000000000,1.000000000000000,"68778","30",93.200000000000003,1.000000000000000,표준활성슬러지법,JASSFR,,,,,2006-10-17,,"600",공기업,함안지방공사,"15",16.1~'18.12,"하수처리장,펌프장",자외선소독,함안천,남강,낙동강,500㎥/d미만,"100",,"18584","398",128.457392599999991,35.202463649999999,정좌표
"568","1",마을,함안군,경상남도 함안군 가야읍 춘곡리 401-6,춘곡(미만),"40",,"40",31.000000000000000,,"31",31.000000000000000,,,"31.32",73.000000000000000,3.000000000000000,47.000000000000000,7.000000000000000,24.000000000000000,9.000000000000000,3.000000000000000,1.000000000000000,"87292","30",95.799999999999997,2.200000000000000,표준활성슬러지법,SMMIAR,,,,,2008-02-28,"20080230","482",공기업,함안지방공사,"15",16.1~'18.12,"하수처리장,펌프장",자외선소독,신음천,남강,낙동강,500㎥/d미만,"100",,"25783","384",128.379556600000001,35.258163119999999,정좌표
"569","1",마을,함안군,경상남도 함안군 함안면 강명리 435-4,영담(미만),"25",,"25",23.000000000000000,,"23",23.000000000000000,,,"23.04",69.000000000000000,3.000000000000000,34.000000000000000,4.000000000000000,31.000000000000000,17.000000000000000,3.000000000000000,1.000000000000000,"85153","30",96.000000000000000,1.500000000000000,표준활성슬러지법,SMMIAR,,,,,2006-12-30,,"494",공기업,함안지방공사,"9",16.1~'18.12,"하수처리장,펌프장",자외선소독,함안천,남강,낙동강,500㎥/d미만,"100",,"2480","50",128.438111700000007,35.220417359999999,정좌표
"570","1",마을,함안군,경상남도 함안군 법수면 윤내리 149-267,부동(미만),"16","16",,14.000000000000000,14.000000000000000,,14.000000000000000,,13.830000000000000,,56.000000000000000,5.000000000000000,32.000000000000000,14.000000000000000,31.000000000000000,22.000000000000000,3.000000000000000,2.000000000000000,"93361","30",91.299999999999997,0.700000000000000,표준활성슬러지법,KDHST,,,,,1999-09-07,,"171",공기업,함안지방공사,"6",16.1~'18.12,"하수처리장,펌프장",약품소독,함안천,남강,낙동강,500㎥/d미만,,,"2008","68",128.390680900000007,35.317296880000001,정좌표
"571","1",마을,함안군,경상남도 함안군 법수면 윤외리 12,악양(미만),"30","30",,1.000000000000000,1.000000000000000,,1.000000000000000,,1.470000000000000,,72.000000000000000,5.000000000000000,36.000000000000000,9.000000000000000,45.000000000000000,28.000000000000000,5.000000000000000,3.000000000000000,"138056","30",93.099999999999994,0.100000000000000,표준활성슬러지법,KDHST,,,,,2003-05-30,,"115",공기업,함안지방공사,"11",16.1~'18.12,"하수처리장,펌프장",약품소독,함안천,남강,낙동강,500㎥/d미만,,,"4901","1554",128.392952299999990,35.329948020000003,정좌표
"572","1",마을,함안군,경상남도 함안군 법수면 주물리 33-13,독산(미만),"30","30",,14.000000000000000,14.000000000000000,,14.000000000000000,,14.359999999999999,,82.000000000000000,5.000000000000000,43.000000000000000,6.000000000000000,43.000000000000000,26.000000000000000,5.000000000000000,3.000000000000000,"144167","30",93.299999999999997,1.100000000000000,장기포기법,CBT,,,,,2002-06-30,,"80",공기업,함안지방공사,"11",16.1~'18.12,"하수처리장,펌프장",약품소독,함안천,남강,낙동강,500㎥/d미만,,,"16370","532",128.374851600000000,35.326945250000001,정좌표
"573","1",마을,함안군,경상남도 함안군 법수면 주물리 540,사평(미만),"30",,"30",12.000000000000000,,"12",12.000000000000000,,,"12.36",72.000000000000000,3.000000000000000,40.000000000000000,4.000000000000000,39.000000000000000,18.000000000000000,4.000000000000000,1.000000000000000,"147500","30",96.200000000000003,0.900000000000000,자연정화법,SNR,,,,,2004-10-30,,"482",공기업,함안지방공사,"11",16.1~'18.12,"하수처리장,펌프장",자연소독,함안천,남강,낙동강,500㎥/d미만,"100",,"1346","51",128.360907300000008,35.329579930000001,정좌표
"574","1",마을,함안군,경상남도 함안군 가야읍 산서리 576-25,양포(미만),"30","30",,21.000000000000000,21.000000000000000,,21.000000000000000,,20.829999999999998,,77.000000000000000,5.000000000000000,46.000000000000000,10.000000000000000,44.000000000000000,24.000000000000000,4.000000000000000,3.000000000000000,"150333","30",93.500000000000000,1.500000000000000,표준활성슬러지법,KDHST,,,,,2004-10-30,,"525",공기업,함안지방공사,"11",16.1~'18.12,"하수처리장,펌프장",약품소독,함안천,남강,낙동강,500㎥/d미만,,,"7907","177",128.403507600000012,35.315189240000002,정좌표
"575","1",마을,함안군,경상남도 함안군 대산면 하기리 1141,평기(미만),"40",,"40",21.000000000000000,,"21",21.000000000000000,,,"20.74",42.000000000000000,4.000000000000000,24.000000000000000,8.000000000000000,17.000000000000000,13.000000000000000,2.000000000000000,1.000000000000000,"80306","30",90.099999999999994,0.800000000000000,표준활성슬러지법,SMMIAR,,,,,2006-07-08,,"803",공기업,함안지방공사,"15",16.1~'18.12,"하수처리장,펌프장",자외선소독,남강,남강,낙동강,500㎥/d미만,"100",,"37866","851",128.398738799999990,35.352255079999999,정좌표
"576","1",공공,창녕군,경상남도 창녕군 대지면 우포유어농로 642-12,창녕,"6000",,"6000",5385.000000000000000,,"5385",5385.000000000000000,,,"5385",98.400000000000006,1.700000000000000,54.899999999999999,3.500000000000000,30.814000000000000,5.661000000000000,3.158000000000000,0.051000000000000,"36062","19",98.299999999999997,520.700000000000045,NBS,신기술인증제199호,,,34.799999999999997,,1998-03-20,98.3.20,"11130",공기업,창녕군개발공사,"596",10.01~20.12,"하수처리장,탈수기동,관거,펌프장",UV,창녕천,낙동강,낙동강,II지역,"100",,"761198","66",128.477384199999989,35.534837570000001,인근좌표
"577","1",공공,창녕군,경상남도 창녕군 남지읍 낙동로 681,남지,"5250",,"5250",4558.000000000000000,,"4558",4558.000000000000000,,,"4558",82.599999999999994,1.900000000000000,31.500000000000000,4.700000000000000,23.359999999999999,10.387000000000000,2.517000000000000,0.043000000000000,"40455","1",97.700000000000003,367.800000000000011,MSBNR,다단유입및고정상담체를이용한하수처리기술,48.000000000000000,,,,2000-10-27,,"21183",공기업,창녕군개발공사,"774",10.01~20.12,"하수처리장,탈수기동,슬러지처리시설,분뇨처리시설관거,펌프장",UV,계성천,낙동강,낙동강,II지역,"100",,"867487","89",128.487343399999986,35.397337770000000,인근좌표
"578","1",공공,창녕군,경상남도 창녕군 부곡면 하사창길 99,부곡,"13000","13000",,5542.000000000000000,5542.000000000000000,,5542.000000000000000,,5542.000000000000000,,44.399999999999999,1.400000000000000,29.300000000000001,2.800000000000000,12.962000000000000,6.610000000000000,1.028000000000000,0.045000000000000,"10915","16",96.799999999999997,238.300000000000011,RBC,,,,,,1994-04-08,,"9797",공기업,창녕군개발공사,"499",10.01~20.12,"하수처리장,탈수기동,관거,펌프장",염소,온정천,낙동강,낙동강,II지역,,,"464028","39",128.604212600000011,35.425513879999997,정좌표
"579","1",마을,창녕군,경상남도 창녕군 장마면 강리 133-42,강리,"48",,"48",36.000000000000000,,"36",36.000000000000000,,,"36",61.299999999999997,3.900000000000000,34.600000000000001,6.900000000000000,27.151000000000000,13.787000000000001,3.022000000000000,1.061000000000000,"18184","164",93.599999999999994,2.100000000000000,CBT,,,,,,2005-05-25,05.5.251,"968",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,계성천,낙동강,낙동강,II지역,"100",,"20215","259",128.472217499999999,35.466974329999999,인근좌표
"580","1",마을,창녕군,경상남도 창녕군 계성면 계성리 324,계교,"150",,"150",150.000000000000000,,"150",150.000000000000000,,,"150",78.099999999999994,4.400000000000000,45.200000000000003,6.900000000000000,28.303000000000001,11.576000000000001,3.026000000000000,1.030000000000000,"29049","210",94.400000000000006,11.100000000000000,B3시스템,,,,,,2005-02-21,,"439",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,계성천,낙동강,낙동강,II지역,"100",,"68025","211",128.505520899999993,35.481801830000002,정좌표
"581","1",마을,창녕군,경상남도 창녕군 남지읍 고곡리 302,고곡,"50",,"50",18.000000000000000,,"18",18.000000000000000,,,"18",55.500000000000000,2.600000000000000,34.500000000000000,4.400000000000000,24.454000000000001,10.801000000000000,2.345000000000000,0.851000000000000,"12974","77",95.299999999999997,0.900000000000000,E.O.S,,,,,,1998-03-21,98.3.21,"170",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,칠곡천,낙동강,낙동강,II지역,"100",,"21685","571",128.428314000000000,35.442414159999998,정좌표
"582","1",마을,창녕군,경상남도 창녕군 영산면 구계리 1035,구계,"20","20",,8.000000000000000,8.000000000000000,,8.000000000000000,,8.000000000000000,,44.399999999999999,3.300000000000000,27.000000000000000,6.400000000000000,17.283999999999999,10.098000000000001,1.735000000000000,1.016000000000000,"10156","68",92.599999999999994,0.300000000000000,토양피복접촉산화,,,,,,2011-12-28,,"221",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,영산천,낙동강,낙동강,II지역,,,"19919","1106",128.552455799999990,35.464457809999999,정좌표
"583","1",마을,창녕군,경상남도 창녕군 부곡면 구산리 501-1,구산,"99","99",,92.000000000000000,92.000000000000000,,92.000000000000000,,92.000000000000000,,48.799999999999997,3.300000000000000,30.899999999999999,6.300000000000000,22.053999999999998,10.558999999999999,2.033000000000000,1.177000000000000,"15025","56",93.200000000000003,4.200000000000000,KDHST,,,,,,2001-09-03,,"432",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,청도천,낙동강,낙동강,II지역,,,"24410","123",128.641229600000003,35.401809989999997,정좌표
"584","1",마을,창녕군,경상남도 창녕군 길곡면 증산리 535,길곡,"135","135",,52.000000000000000,52.000000000000000,,52.000000000000000,,52.000000000000000,,50.000000000000000,3.600000000000000,33.000000000000000,6.400000000000000,21.454000000000001,12.589000000000000,2.176000000000000,1.244000000000000,"28725","59",92.799999999999997,2.400000000000000,KDHST,,,,,,2000-04-30,,"400",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,길곡천,낙동강,낙동강,II지역,,,"23810","215",128.570878999999991,35.386936890000001,정좌표
"585","1",마을,창녕군,경상남도 창녕군 대지면 김천길 21,김천,"35","35",,108.000000000000000,108.000000000000000,,108.000000000000000,,108.000000000000000,,74.200000000000003,4.200000000000000,44.299999999999997,6.000000000000000,26.010999999999999,7.674000000000000,2.490000000000000,0.754000000000000,"71846","105",94.299999999999997,7.500000000000000,KDHST,,,,,,2011-09-01,,"620",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,,,"22315","97",128.466186099999987,35.557528009999999,인근좌표
"586","1",마을,창녕군,경상남도 창녕군 부곡면 노리 411-1,노리,"40","40",,25.000000000000000,25.000000000000000,,25.000000000000000,,25.000000000000000,,42.299999999999997,3.900000000000000,30.600000000000001,6.300000000000000,21.140000000000001,13.840999999999999,2.152000000000000,1.378000000000000,"19419","95",90.799999999999997,1.000000000000000,혐기ㆍ호기접촉순환,,,,,,2011-12-28,,"342",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,세천,낙동강,낙동강,II지역,,,"13726","257",128.620116599999989,35.386237469999998,인근좌표
"587","1",마을,창녕군,경상남도 창녕군 성산면 대견리 223-1,대견,"60","60",,126.000000000000000,126.000000000000000,,126.000000000000000,,126.000000000000000,,72.900000000000006,4.600000000000000,44.100000000000001,6.100000000000000,28.414000000000001,10.760000000000000,2.865000000000000,1.034000000000000,"94990","113",93.700000000000003,8.600000000000000,KDHST,,,,,,2002-08-24,,"373",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,현창천,낙동강,낙동강,II지역,,,"28010","103",128.458556100000010,35.638469950000001,정좌표
"588","1",마을,창녕군,경상남도 창녕군 유어면 대대리 615,대대,"70",,"70",17.000000000000000,,"17",17.000000000000000,,,"17",93.099999999999994,5.200000000000000,51.100000000000001,8.600000000000000,32.520000000000003,14.084000000000000,3.690000000000000,1.240000000000000,"38542","276",94.400000000000006,1.500000000000000,BSTSII,,,,,,2008-12-30,,"1241",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"17923","500",128.432601400000010,35.543653220000003,인근좌표
"589","1",마을,창녕군,경상남도 창녕군 대합면 퇴산리 341-4,도개,"90",,"90",68.000000000000000,,"68",68.000000000000000,,,"68",99.700000000000003,4.000000000000000,61.299999999999997,7.000000000000000,32.325000000000003,10.877000000000001,3.480000000000000,0.844000000000000,"119596","127",96.000000000000000,6.500000000000000,FNR,,,,,,2010-04-28,´10.4.28,"1563",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,무솔천,낙동강,낙동강,II지역,"100",,"37162","255",128.446242600000005,35.585115690000002,정좌표
"590","1",마을,창녕군,경상남도 창녕군 창녕읍 하리 529-6,도야,"75",,"75",48.000000000000000,,"48",48.000000000000000,,,"48",75.099999999999994,4.500000000000000,46.200000000000003,6.900000000000000,28.814000000000000,11.904000000000000,2.966000000000000,1.143000000000000,"87980","109",94.000000000000000,3.400000000000000,ICSBR,,,,,,2010-08-26,´10.8.26,"1484",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,도야천,낙동강,낙동강,II지역,"100",,"10624","103",128.498743800000000,35.554147749999998,인근좌표
"591","1",마을,창녕군,경상남도 창녕군 도천면 도천리 285,도천,"225",,"225",193.000000000000000,,"193",193.000000000000000,,,"193",51.700000000000003,2.800000000000000,32.600000000000001,5.800000000000000,22.750000000000000,11.724000000000000,2.278000000000000,1.313000000000000,"22067","30",94.599999999999994,9.400000000000000,CFSBR,,,,,,2012-12-11,,"1780",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,도천천,낙동강,낙동강,II지역,"100",,"65984","160",128.516120300000011,35.432785979999998,정좌표
"592","1",마을,창녕군,경상남도 창녕군 유어면 부곡리 222,마수원,"75",,"75",54.000000000000000,,"54",54.000000000000000,,,"54",125.000000000000000,6.100000000000000,62.500000000000000,11.100000000000000,37.174999999999997,14.789999999999999,4.308000000000000,1.312000000000000,"62453","242",95.099999999999994,6.400000000000000,NBS,,,,,,2012-12-11,,"3000",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,창녕천,낙동강,낙동강,II지역,"100",,"57556","501",128.410790499999990,35.518253440000002,인근좌표
"593","1",마을,창녕군,경상남도 창녕군 대지면 석리 565-2,모산,"70",,"70",41.000000000000000,,"41",41.000000000000000,,,"41",105.599999999999994,6.000000000000000,57.500000000000000,10.699999999999999,39.758000000000003,15.484000000000000,4.409000000000000,1.486000000000000,"66596","330",94.299999999999997,4.000000000000000,Biobead,,,,,,2009-12-31,,"1383",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"60434","694",128.464191300000010,35.552195840000003,정좌표
"594","1",마을,창녕군,경상남도 창녕군 대합면 평지리 959-3,모지,"65","65",,45.000000000000000,45.000000000000000,,45.000000000000000,,45.000000000000000,,71.700000000000003,2.600000000000000,41.399999999999999,4.800000000000000,26.366000000000000,8.176000000000000,2.551000000000000,0.790000000000000,"65730","85",96.400000000000006,3.100000000000000,KDHST,,,,,,2002-08-24,,"352",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,평지천,낙동강,낙동강,II지역,,,"20351","212",128.462939100000000,35.586607020000002,정좌표
"595","1",마을,창녕군,경상남도 창녕군 대지면 석리 625-5,석동,"60","60",,14.000000000000000,14.000000000000000,,14.000000000000000,,14.000000000000000,,101.299999999999997,5.000000000000000,61.799999999999997,7.400000000000000,31.751999999999999,12.696000000000000,3.607000000000000,1.296000000000000,"122788","126",95.099999999999994,1.300000000000000,수직오폐수여과,,,,,,2001-09-01,,"285",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,토평천,낙동강,낙동강,II지역,,,"20586","696",128.460199200000005,35.557139880000001,정좌표
"596","1",마을,창녕군,경상남도 창녕군 영산면 성내리 643,성내,"21",,"21",6.000000000000000,,"6",6.000000000000000,,,"6",56.600000000000001,3.500000000000000,41.799999999999997,6.300000000000000,33.868000000000002,23.364000000000001,3.468000000000000,2.487000000000000,"51941","58",93.799999999999997,0.300000000000000,접촉산화,,,,,,2011-12-28,,"202",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,영산천,낙동강,낙동강,II지역,"100",,"45303","3840",128.523520200000007,35.462545169999999,정좌표
"597","1",마을,창녕군,경상남도 창녕군 대합면 소야리 451-2,소야,"45",,"45",34.000000000000000,,"34",34.000000000000000,,,"34",71.000000000000000,4.800000000000000,41.200000000000003,7.500000000000000,28.820000000000000,15.752000000000001,2.803000000000000,1.397000000000000,"76115","164",93.200000000000003,2.200000000000000,B3시스템,,,,,,2011-12-28,,"570",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"45616","631",128.451270399999999,35.560000899999999,정좌표
"598","1",마을,창녕군,경상남도 창녕군 부곡면 수다리 644-1,수다,"100","100",,169.000000000000000,169.000000000000000,,169.000000000000000,,169.000000000000000,,40.700000000000003,3.800000000000000,29.300000000000001,5.700000000000000,20.677000000000000,12.336000000000000,1.960000000000000,1.153000000000000,"16262","53",90.700000000000003,6.200000000000000,혐기ㆍ호기접촉순환,,,,,,2000-05-06,,"234",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,수다천,낙동강,낙동강,II지역,,,"43381","120",128.634519600000004,35.429537379999999,정좌표
"599","1",마을,창녕군,경상남도 창녕군 계성면 신당리 611,신당,"360",,"360",207.000000000000000,,"207",207.000000000000000,,,"207",129.599999999999994,7.500000000000000,67.900000000000006,11.300000000000001,34.012999999999998,16.981999999999999,4.131000000000000,1.615000000000000,"46747","209",94.200000000000003,25.300000000000001,NBS,,,,,,2015-05-18,15.5.18,"6314",자체(직영),창녕군,,,,UV,계성천,낙동강,낙동강,II지역,"100",,"97824","221",128.513697500000006,35.485899439999997,정좌표
"600","1",마을,창녕군,경상남도 창녕군 대합면 등지리 742-3,신안,"100",,"100",147.000000000000000,,"147",147.000000000000000,,,"147",123.299999999999997,6.300000000000000,77.299999999999997,8.900000000000000,33.146000000000001,11.439000000000000,3.765000000000000,1.161000000000000,"152538","179",94.900000000000006,17.199999999999999,ASA,,,,,,2007-04-01,‘07.4.,"1267",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"67882","216",128.460205599999995,35.598306950000001,정좌표
"601","1",마을,창녕군,경상남도 창녕군 대합면 등지리 346,십이리,"160",,"160",105.000000000000000,,"105",105.000000000000000,,,"105",130.599999999999994,6.000000000000000,73.900000000000006,8.600000000000000,35.091000000000001,9.933000000000000,4.261000000000000,0.833000000000000,"166750","158",95.400000000000006,13.000000000000000,JASSFR,,,,,,2009-12-23,,"1067",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,대합천,낙동강,낙동강,II지역,"100",,"38890","174",128.468165999999997,35.608730010000002,정좌표
"602","1",마을,창녕군,경상남도 창녕군 이방면 안리 860-2,안리,"80",,"80",70.000000000000000,,"70",70.000000000000000,,,"70",91.799999999999997,4.300000000000000,53.899999999999999,6.800000000000000,28.690000000000001,11.444000000000001,3.076000000000000,1.147000000000000,"104423","114",95.299999999999997,6.100000000000000,CFSBR,,,,,,2012-12-15,,"3368",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"34090","227",128.387950999999987,35.577150549999999,정좌표
"603","1",마을,창녕군,경상남도 창녕군 이방면 거남리 178-1,옥야,"180",,"180",211.000000000000000,,"211",211.000000000000000,,,"211",145.199999999999989,4.300000000000000,85.000000000000000,7.300000000000000,39.064000000000000,11.615000000000000,4.658000000000000,0.872000000000000,"239961","171",97.000000000000000,29.699999999999999,ASA,,,,,,2009-12-17,,"2264",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,장천천,낙동강,낙동강,II지역,"100",,"177825","394",128.390257700000006,35.608343929999997,정좌표
"604","1",마을,창녕군,경상남도 창녕군 성산면 대산리 818-3,월곡,"30","30",,20.000000000000000,20.000000000000000,,20.000000000000000,,20.000000000000000,,75.400000000000006,5.400000000000000,43.000000000000000,7.700000000000000,29.094999999999999,15.980000000000000,3.029000000000000,1.644000000000000,"73961","122",92.799999999999997,1.400000000000000,수직오폐수여과,,,,,,2001-09-03,,"213",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,대산천,낙동강,낙동강,II지역,,,"27895","647",128.523394900000000,35.642308630000002,정좌표
"605","1",마을,창녕군,경상남도 창녕군 영산면 월령리 1093-4,월령,"48",,"48",30.000000000000000,,"30",30.000000000000000,,,"30",62.799999999999997,3.700000000000000,35.299999999999997,6.400000000000000,27.757000000000001,13.827000000000000,2.818000000000000,0.997000000000000,"18784","94",94.099999999999994,1.800000000000000,CBT,,,,,,2005-12-19,,"911",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,계성천,낙동강,낙동강,II지역,"100",,"39291","607",128.480001100000010,35.415793930000000,정좌표
"606","1",마을,창녕군,경상남도 창녕군 이방면 현창리 154-1,이방현창,"102","102",,53.000000000000000,53.000000000000000,,53.000000000000000,,53.000000000000000,,102.599999999999994,4.500000000000000,50.000000000000000,8.000000000000000,28.983000000000001,14.315000000000000,3.321000000000000,1.191000000000000,"55797","168",95.599999999999994,5.200000000000000,KDHST,,,,,,2002-06-30,,"351",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,현창천,낙동강,낙동강,II지역,,,"28628","251",128.363293800000008,35.533837530000000,인근좌표
"607","1",마을,창녕군,경상남도 창녕군 성산면 대산리 818-3,정녕,"35","35",,4.000000000000000,4.000000000000000,,4.000000000000000,,4.000000000000000,,68.799999999999997,3.400000000000000,38.500000000000000,5.600000000000000,25.038000000000000,11.414999999999999,2.507000000000000,1.074000000000000,"68961","130",95.099999999999994,0.300000000000000,토양피복접촉산화,,,,,,1997-04-01,",97.4.","92",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,현창천,낙동강,낙동강,II지역,,,"18875","2047",128.523394900000000,35.642308630000002,정좌표
"608","1",마을,창녕군,경상남도 창녕군 고암면 중대리 460,중대,"320",,"320",206.000000000000000,,"206",206.000000000000000,,,"206",125.400000000000006,3.000000000000000,71.000000000000000,5.500000000000000,34.442999999999998,7.047000000000000,4.375000000000000,0.761000000000000,"158615","148",97.599999999999994,25.199999999999999,NBS,,,,,,2009-12-23,,"3095",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"97074","219",128.508811400000013,35.578947040000003,정좌표
"609","1",마을,창녕군,경상남도 창녕군 유어면 진창리 408-19,진창,"45","45",,26.000000000000000,26.000000000000000,,26.000000000000000,,26.000000000000000,,54.600000000000001,3.900000000000000,30.100000000000001,7.200000000000000,25.012000000000000,13.523000000000000,2.568000000000000,1.147000000000000,"12888","153",92.900000000000006,1.300000000000000,KDHST,,,,,,2005-02-23,´05.2.23,"648",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,창녕천,낙동강,낙동강,II지역,,,"28481","513",128.428652499999998,35.498325800000003,정좌표
"610","1",마을,창녕군,경상남도 창녕군 남지읍 칠현리 100,칠현,"40",,"40",22.000000000000000,,"22",22.000000000000000,,,"22",58.100000000000001,4.100000000000000,33.600000000000001,6.200000000000000,24.091000000000001,11.336000000000000,2.394000000000000,0.978000000000000,"21676","142",92.900000000000006,1.200000000000000,NBS,,,,,,1995-10-27,,"302",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,칠현천,낙동강,낙동강,II지역,"100",,"7201","155",128.413111299999997,35.426902450000000,정좌표
"611","1",마을,창녕군,경상남도 창녕군 대합면 평지리 629-11,평지,"70",,"70",43.000000000000000,,"43",43.000000000000000,,,"43",71.799999999999997,4.100000000000000,41.799999999999997,6.100000000000000,27.202999999999999,9.942000000000000,2.763000000000000,1.061000000000000,"76961","145",94.299999999999997,2.900000000000000,CNR,,,,,,2002-08-27,,"360",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,토평천,낙동강,낙동강,II지역,"100",,"15405","168",128.456682400000005,35.591560579999999,인근좌표
"612","1",마을,창녕군,경상남도 창녕군 부곡면 학포리 163-1,후포,"30",,"30",8.000000000000000,,"8",8.000000000000000,,,"8",45.500000000000000,3.600000000000000,31.899999999999999,6.100000000000000,23.481000000000002,16.802000000000000,2.647000000000000,1.621000000000000,"24906","64",92.099999999999994,0.300000000000000,NBS,,,,,,2011-12-28,,"366",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",UV,청도천,낙동강,낙동강,II지역,"100",,"8507","509",128.635010599999987,35.382759759999999,정좌표
"613","1",마을,창녕군,경상남도 창녕군 창녕읍 옥천리 209,노단이,"10",,"10",6.000000000000000,,"6",6.000000000000000,,,"6",46.000000000000000,3.000000000000000,25.600000000000001,4.900000000000000,19.151000000000000,9.699000000000000,1.985000000000000,0.807000000000000,"10283","113",93.500000000000000,0.300000000000000,FNR,,,,,,2009-09-30,09.9.30,"198",공기업,창녕군개발공사,"18",10.01~20.12,"하수처리장,관거,펌프장",염소,계성천,낙동강,낙동강,II지역,"100",,"10017","778",128.570511000000010,35.527776969999998,정좌표
"614","1",마을,하동군,경상남도 하동군 옥종면 병천리 627-1,옥종,"350",,"350",260.000000000000000,,"260",260.000000000000000,,,"260",126.700000000000003,5.600000000000000,47.700000000000003,7.800000000000000,20.295999999999999,9.494000000000000,2.382000000000000,1.209000000000000,"241979","90",95.599999999999994,31.500000000000000,SBR공법,,,,,,2012-01-06,,"13900",자체,,,,,자외선,덕천강,남강,낙동강,,"100",,"9396440","16857",127.892099000000002,35.186764340000003,인근좌표
"615","1",마을,하동군,경상남도 하동군 옥종면 대곡리 377-5,정수,"50",,"50",45.000000000000000,,"45",45.000000000000000,,,"45",121.799999999999997,4.200000000000000,46.399999999999999,6.600000000000000,19.462000000000000,10.595000000000001,2.600000000000000,1.279000000000000,"218469","75",96.599999999999994,5.300000000000000,SNR공법,,,,,,2012-01-06,,"1950",자체,,,,,자외선,덕천강,남강,낙동강,,"100",,"1505370","15632",127.915294299999999,35.175185489999997,인근좌표
